row_id_original,term_id,term,type,langs,country,language_pair,country_label,comparison_label,comparison_side,code_lang,hl,gl,collection_date,result_number,link,link_clean,domain,top_level_domain,link_type,link_accessibility,valid_link,site_type,content_producer,author_background,recency_raw,major_errors_raw,accuracy_raw,jargon_score_raw,background_required_raw,access_multimedia_video,access_multimedia_database,access_multimedia_graphs,access_multimedia_hyperlinks,access_multimedia,access_sci_laypeople,access_sci_background,access_sci,accuracy_major_errors,accuracy_presentation,accuracy,cred_has_sources,cred_has_refs,cred_sourcing,cred_producer_high,cred_author_background,cred_source,contextual_everyday,contextual_local_examples,contextual,recency,agg_sci_qual,agg_sci_qual_norm,relevance_score,ndcg,n_coded_results_at_10
3579,53,Utapiamlo,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,8,https://www.translate.com/dictionary/swahili-english/utapiamlo-17893380,https://www.translate.com/dictionary/swahili-english/utapiamlo-17893380,www.translate.com,translate.com,1,1,TRUE,1,10,3,1,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,0,8,4,4,0.575482776,4
3581,54,Usalama wa chakula,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,1,https://news.un.org/sw/story/2022/06/1145842,https://news.un.org/sw/story/2022/06/1145842,news.un.org,un.org,1,1,TRUE,5,4,3,1,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,0,10,4.5,4.5,0.769318417,6
3582,54,Usalama wa chakula,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://news.un.org/sw/tags/usalama-wa-chakula,https://news.un.org/sw/tags/usalama-wa-chakula,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.769318417,6
3583,54,Usalama wa chakula,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://www.ajol.info/index.php/kcl/article/view/90658,https://www.ajol.info/index.php/kcl/article/view/90658,www.ajol.info,ajol.info,1,1,TRUE,1,11,3,3,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,0,9,4,4,0.769318417,6
3584,54,Usalama wa chakula,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,5,https://www.youtube.com/watch?v=WgG8AJJvXtc,https://www.youtube.com/watch?v=wgg8ajjvxtc,www.youtube.com,youtube.com,3,1,TRUE,3,11,3,3,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,0,9,4,4,0.769318417,6
3587,54,Usalama wa chakula,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,6,https://www.youtube.com/watch?v=yCxRocy9xvI,https://www.youtube.com/watch?v=ycxrocy9xvi,www.youtube.com,youtube.com,3,1,TRUE,3,5,3,4,2,3,1,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,2,1,1,2,1,8,4.25,4.25,0.769318417,6
3588,54,Usalama wa chakula,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,10,https://www.standardmedia.co.ke/ktnhome/video/watch/2000169362/kilimo-bora-swala-la-usalama-wa-chakula-nchini-kenya,https://www.standardmedia.co.ke/ktnhome/video/watch/2000169362/kilimo-bora-swala-la-usalama-wa-chakula-nchini-kenya,www.standardmedia.co.ke,standardmedia.co.ke,1,1,TRUE,5,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.769318417,6
3590,56,Kalori,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,1,https://eberspaecher-kalori.com/en/,https://eberspaecher-kalori.com/en/,eberspaecher-kalori.com,eberspaecher-kalori.com,1,3,FALSE,1,17,3,4,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,0,1,1,1,0,1,1,8,4.25,0,0.630929754,4
3591,56,Kalori,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://eberspaecher-kalori.com/products/,https://eberspaecher-kalori.com/products/,eberspaecher-kalori.com,eberspaecher-kalori.com,1,1,TRUE,1,17,3,4,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,9,4.75,4.75,0.630929754,4
3592,56,Kalori,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://kalori.xyz/,https://kalori.xyz/,kalori.xyz,kalori.xyz,,5,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.630929754,4
3594,56,Kalori,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,10,https://mrc.tas.edu.au/community/kalori-yearbook/,https://mrc.tas.edu.au/community/kalori-yearbook/,mrc.tas.edu.au,mrc.tas.edu.au,1,4,FALSE,5,5,2,4,0,0,0,2,1,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0.5,1.5,0,0,0,1,5.5,2.75,0,0.630929754,4
3595,58,Nishati mbadala,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://www.dw.com/sw/nishati-mbadala/t-37633077,https://www.dw.com/sw/nishati-mbadala/t-37633077,www.dw.com,dw.com,1,4,FALSE,5,11,2,4,0,0,0,2,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,1,4.5,2.25,0,0.574516769,4
3596,58,Nishati mbadala,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://news.un.org/sw/tags/nishati-mbadala,https://news.un.org/sw/tags/nishati-mbadala,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.574516769,4
3597,58,Nishati mbadala,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,4,https://www.un.org/africarenewal/sw/magazine/januari-2021/shinikiza-vyanzo-mbadala-jinsi-afrika-inavyotengeneza-njia-tofauti-ya-nishati,https://www.un.org/africarenewal/sw/magazine/januari-2021/shinikiza-vyanzo-mbadala-jinsi-afrika-inavyotengeneza-njia-tofauti-ya-nishati,www.un.org,un.org,1,1,TRUE,5,11,2,4,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,1,1,0,0.5,0.5,1,1,2,1,9.5,5,5,0.574516769,4
3599,58,Nishati mbadala,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,9,https://www.facebook.com/223859227785858/photos/mratib-wa-mafunzo-ya-mradi-wa-nishati-jadilifu-mbadala-injinia-mathew-matimbwi-a/893833984121709/,https://www.facebook.com/223859227785858/photos/mratib-wa-mafunzo-ya-mradi-wa-nishati-jadilifu-mbadala-injinia-mathew-matimbwi-a/893833984121709/,www.facebook.com,facebook.com,1,1,TRUE,5,14,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.574516769,4
3600,59,Mabadiliko ya tabianchi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,1,https://www.youtube.com/watch?v=u0Z_ZJ-ChWM,https://www.youtube.com/watch?v=u0z_zj-chwm,www.youtube.com,youtube.com,3,1,TRUE,3,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.650155452,5
3602,59,Mabadiliko ya tabianchi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,4,https://www.facebook.com/CitizenTVKe/videos/mabadiliko-ya-tabianchivijana-wa-jamii-za-wafugaji-wapewa-hamasishovijana-wataki/643678220691995/,https://www.facebook.com/citizentvke/videos/mabadiliko-ya-tabianchivijana-wa-jamii-za-wafugaji-wapewa-hamasishovijana-wataki/643678220691995/,www.facebook.com,facebook.com,3,1,TRUE,3,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.650155452,5
3603,59,Mabadiliko ya tabianchi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,5,https://news.un.org/sw/tags/mabadiliko-ya-tabianchi,https://news.un.org/sw/tags/mabadiliko-ya-tabianchi,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.650155452,5
3605,59,Mabadiliko ya tabianchi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,6,https://news.un.org/sw/story/2016/04/450222,https://news.un.org/sw/story/2016/04/450222,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.650155452,5
3607,59,Mabadiliko ya tabianchi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,7,https://www.unep.org/sw/angaanga-mada/mabadiliko-ya-tabia-nchi,https://www.unep.org/sw/angaanga-mada/mabadiliko-ya-tabia-nchi,www.unep.org,unep.org,1,1,TRUE,5,4,2,4,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,1,1,1,0.5,1.5,1,1,2,1,10.5,5.5,5.5,0.650155452,5
3609,59,Mabadiliko ya tabianchi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,12,http://www.icipe.org/media-coverage/local-media/mabadiliko-ya-tabianchi-climate-change-yanavyoleta-wimbi-la-magonjwa-na,http://www.icipe.org/media-coverage/local-media/mabadiliko-ya-tabianchi-climate-change-yanavyoleta-wimbi-la-magonjwa-na,www.icipe.org,icipe.org,1,1,TRUE,1,17,3,4,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,9,4.75,4.75,0.650155452,5
3429,6,Mfumo wa ikolojia,Canonical Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,1,https://justdiggit.org/sw/ikolojia/,https://justdiggit.org/sw/ikolojia/,justdiggit.org,justdiggit.org,1,1,TRUE,5,2,1,1,2,3,1,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,5,2,2,0.734971121,4
3430,6,Mfumo wa ikolojia,Canonical Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://www.unep.org/sw/angaanga-mada/mifumo-ya-ikolojia,https://www.unep.org/sw/angaanga-mada/mifumo-ya-ikolojia,www.unep.org,unep.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.734971121,4
3431,6,Mfumo wa ikolojia,Canonical Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://www.unep.org/sw/explore-topics/ecosystems-and-biodiversity/about-mifumo-ya-ikolojia,https://www.unep.org/sw/explore-topics/ecosystems-and-biodiversity/about-mifumo-ya-ikolojia,www.unep.org,unep.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,0,1,1,10,5,5,0.734971121,4
3432,6,Mfumo wa ikolojia,Canonical Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,9,https://www.facebook.com/groups/324571007610917/about/,https://www.facebook.com/groups/324571007610917/about/,www.facebook.com,facebook.com,1,1,TRUE,5,14,3,2,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,0,8,3.75,3.75,0.734971121,4
3610,65,Uchafuzi wa udongo,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,1,https://news.un.org/sw/story/2017/06/488262,https://news.un.org/sw/story/2017/06/488262,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.87255544,4
3611,65,Uchafuzi wa udongo,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://news.un.org/sw/story/2018/05/1013842,https://news.un.org/sw/story/2018/05/1013842,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.87255544,4
3612,65,Uchafuzi wa udongo,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://m.facebook.com/umojamataifa/photos/uchafuzi-wa-udongo-ni-hatari-kwa-mimea-faoshirika-la-chakula-na-kilimo-fao-limeo/1778373412189345/,https://m.facebook.com/umojamataifa/photos/uchafuzi-wa-udongo-ni-hatari-kwa-mimea-faoshirika-la-chakula-na-kilimo-fao-limeo/1778373412189345/,m.facebook.com,facebook.com,1,1,TRUE,5,14,1,3,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,0,0,0,1,0,1,0,6,2.75,2.75,0.87255544,4
3613,65,Uchafuzi wa udongo,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,10,https://www.cleanairblueskies.org/sw/je-wajua/maswali-yanayoulizwa-mara-kwa-mara-kuhusu-uchafuzi-wa-hewa,https://www.cleanairblueskies.org/sw/je-wajua/maswali-yanayoulizwa-mara-kwa-mara-kuhusu-uchafuzi-wa-hewa,www.cleanairblueskies.org,cleanairblueskies.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.87255544,4
3615,66,Gesijoto,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://www.appropedia.org/Gesijoto,https://www.appropedia.org/gesijoto,www.appropedia.org,appropedia.org,1,1,TRUE,1,10,3,2,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,0,8,4,4,0.595987587,4
3616,66,Gesijoto,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://www.facebook.com/WikipediaYaKiswahili/posts/gesijoto-inggreenhouse-gases-ni-aina-za-gesi-katika-angahewa-ya-dunia-zenye-uwez/430440263698436/,https://www.facebook.com/wikipediayakiswahili/posts/gesijoto-inggreenhouse-gases-ni-aina-za-gesi-katika-angahewa-ya-dunia-zenye-uwez/430440263698436/,www.facebook.com,facebook.com,1,1,TRUE,5,14,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.595987587,4
3618,66,Gesijoto,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,4,https://glosbe.com/sw/en/Gesijoto,https://glosbe.com/sw/en/gesijoto,glosbe.com,glosbe.com,1,1,TRUE,1,10,1,1,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,0,7,3.25,3.25,0.595987587,4
3619,66,Gesijoto,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,9,https://ecomaisha.com/2021/10/07/kuongezeka-kwa-joto-duniani-husababishwa-na-nini-hasa/,https://ecomaisha.com/2021/10/07/kuongezeka-kwa-joto-duniani-husababishwa-na-nini-hasa/,ecomaisha.com,ecomaisha.com,1,1,TRUE,5,7,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.595987587,4
3621,68,Maambukizi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://news.un.org/sw/story/2022/01/1136532,https://news.un.org/sw/story/2022/01/1136532,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.606089545,6
3622,68,Maambukizi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://ada.com/sw/conditions/acute-hiv-infection/,https://ada.com/sw/conditions/acute-hiv-infection/,ada.com,ada.com,1,1,TRUE,1,3,3,4,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,10,5.25,5.25,0.606089545,6
3624,68,Maambukizi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,4,https://en.bab.la/dictionary/swahili-english/maambukizi,https://en.bab.la/dictionary/swahili-english/maambukizi,en.bab.la,bab.la,1,1,TRUE,1,10,1,1,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,0,6,3,3,0.606089545,6
3625,68,Maambukizi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,6,https://www.youtube.com/watch?app=desktop&v=9__UOM8T0r4,https://www.youtube.com/watch?app=desktop&v=9__uom8t0r4,www.youtube.com,youtube.com,3,1,TRUE,3,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.606089545,6
3627,68,Maambukizi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,7,https://www.youtube.com/watch?v=9__UOM8T0r4,https://www.youtube.com/watch?v=9__uom8t0r4,www.youtube.com,youtube.com,3,1,TRUE,3,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.606089545,6
3629,68,Maambukizi,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,9,https://www.medicoverhospitals.in/sw/articles/brain-infection-facts,https://www.medicoverhospitals.in/sw/articles/brain-infection-facts,www.medicoverhospitals.in,medicoverhospitals.in,1,1,TRUE,5,9,3,4,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,10,5.25,5.25,0.606089545,6
3632,70,Mafuriko,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://learn.e-limu.org/topic/view/?c=441&t=1320,https://learn.e-limu.org/topic/view/?c=441&t=1320,learn.e-limu.org,e-limu.org,1,3,FALSE,5,5,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,0,0.409140592,5
3633,70,Mafuriko,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://www.youtube.com/watch?v=QVoyUdyU4v8,https://www.youtube.com/watch?v=qvoyudyu4v8,www.youtube.com,youtube.com,3,1,TRUE,3,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.409140592,5
3635,70,Mafuriko,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,6,https://www.youtube.com/watch?v=QOywrrD7GGE,https://www.youtube.com/watch?v=qoywrrd7gge,www.youtube.com,youtube.com,3,1,TRUE,3,11,1,4,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,0,0,0,1,1,2,1,8,4.25,4.25,0.409140592,5
3636,70,Mafuriko,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,7,https://news.un.org/sw/tags/mafuriko,https://news.un.org/sw/tags/mafuriko,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.409140592,5
3637,70,Mafuriko,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,8,https://www.dw.com/sw/mvua-yasababisha-mafuriko-kenya/a-51512954,https://www.dw.com/sw/mvua-yasababisha-mafuriko-kenya/a-51512954,www.dw.com,dw.com,1,1,TRUE,5,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.409140592,5
3640,70,Mafuriko,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,12,https://www.bbc.com/swahili/articles/cj73l110m7zo,https://www.bbc.com/swahili/articles/cj73l110m7zo,www.bbc.com,bbc.com,1,1,TRUE,5,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,10,5,5,0.409140592,5
3641,71,Ukame,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://news.un.org/sw/tags/ukame,https://news.un.org/sw/tags/ukame,news.un.org,un.org,1,1,TRUE,5,4,1,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,0,1,1,1,2,1,10,5,5,0.718656829,5
3642,71,Ukame,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,3,https://news.un.org/sw/story/2022/05/1145362,https://news.un.org/sw/story/2022/05/1145362,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,1,11,5.5,5.5,0.718656829,5
3643,71,Ukame,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,4,https://www.bbc.com/swahili/topics/c8y94yy3277t,https://www.bbc.com/swahili/topics/c8y94yy3277t,www.bbc.com,bbc.com,1,1,TRUE,5,11,1,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,2,1,9,4.5,4.5,0.718656829,5
3644,71,Ukame,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,9,https://www.vaticannews.va/sw/world/news/2022-11/baa-njaa-ukame-tanzania-tumieni-vyema-chakula-kilichopo-nchini.html,https://www.vaticannews.va/sw/world/news/2022-11/baa-njaa-ukame-tanzania-tumieni-vyema-chakula-kilichopo-nchini.html,www.vaticannews.va,vaticannews.va,1,1,TRUE,5,11,1,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,0,0,1,1,2,1,9,4.5,4.5,0.718656829,5
3645,71,Ukame,Socio-Scientific Issues,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,10,https://m.facebook.com/BBCnewsSwahili/videos/ukame-unavyokithiri-nchini-kenya/2093575574122816/?locale2=ne_NP,https://m.facebook.com/bbcnewsswahili/videos/ukame-unavyokithiri-nchini-kenya/2093575574122816/?locale2=ne_np,m.facebook.com,facebook.com,3,1,TRUE,3,14,3,4,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,0,1,1,1,1,2,1,9,4.75,4.75,0.718656829,5
3646,73-B,"Ongezeko la joto duniani
 ni uongo",Conspiracy theories,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,1,https://news.un.org/sw/tags/ongezeko-la-joto-duniani,https://news.un.org/sw/tags/ongezeko-la-joto-duniani,news.un.org,un.org,1,1,TRUE,5,4,3,4,2,,3,,1,0,0,1,2,1,0,1,1,0,1,0,0,0,1,1,2,0,0,0,1,7,3.5,3.5,0.873026628,10
3647,73-B,"Ongezeko la joto duniani
 ni uongo",Conspiracy theories,Swahili,"Nairobi,Nairobi County,Kenya",Swahili,Kenya,Kenya - Tanzania,positive,sw,sw,ke,4.12.2022,2,https://www.rfi.fr/sw/e-a-c/20221026-un-nchi-haziwajibiki-kuzuia-ongezeko-la-joto-duniani,https://www.rfi.fr/sw/e-a-c/20221026-un-nchi-haziwajibiki-kuzuia-ongezeko-la-joto-duniani,www.rfi.fr,rfi.fr,1,1,TRUE,1,11,1,4,2,,3,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,2,0.873026628,10
